customer_id,first_name,last_name,email,city,state,registration_date
312,Cliente_312,Sobrenome_312,cliente312@email.com,São Paulo,BA,2025-08-16
313,Cliente_313,Sobrenome_313,cliente313@email.com,Porto Alegre,MG,2024-10-31
314,Cliente_314,Sobrenome_314,cliente314@email.com,Belo Horizonte,SP,2025-07-21
315,Cliente_315,Sobrenome_315,cliente315@email.com,Rio de Janeiro,BA,2024-11-09
316,Cliente_316,Sobrenome_316,cliente316@email.com,São Paulo,MG,2024-11-14
317,Cliente_317,Sobrenome_317,cliente317@email.com,São Paulo,RJ,2025-01-08
318,Cliente_318,Sobrenome_318,cliente318@email.com,Salvador,RS,2025-04-16
319,Cliente_319,Sobrenome_319,cliente319@email.com,Rio de Janeiro,BA,2025-01-25
320,Cliente_320,Sobrenome_320,cliente320@email.com,Porto Alegre,SP,2025-01-08
321,Cliente_321,Sobrenome_321,cliente321@email.com,Belo Horizonte,RS,2025-03-19
322,Cliente_322,Sobrenome_322,cliente322@email.com,Belo Horizonte,SP,2025-06-15
323,Cliente_323,Sobrenome_323,cliente323@email.com,Belo Horizonte,RS,2024-09-15
324,Cliente_324,Sobrenome_324,cliente324@email.com,Porto Alegre,MG,2024-10-01
325,Cliente_325,Sobrenome_325,cliente325@email.com,Porto Alegre,BA,2025-08-18
326,Cliente_326,Sobrenome_326,cliente326@email.com,Porto Alegre,SP,2025-03-28
327,Cliente_327,Sobrenome_327,cliente327@email.com,Belo Horizonte,MG,2025-07-08
328,Cliente_328,Sobrenome_328,cliente328@email.com,Porto Alegre,BA,2025-09-05
329,Cliente_329,Sobrenome_329,cliente329@email.com,Salvador,RS,2025-02-06
330,Cliente_330,Sobrenome_330,cliente330@email.com,São Paulo,RJ,2024-12-14
331,Cliente_331,Sobrenome_331,cliente331@email.com,Belo Horizonte,BA,2024-12-24
332,Cliente_332,Sobrenome_332,cliente332@email.com,Porto Alegre,SP,2025-05-24
333,Cliente_333,Sobrenome_333,cliente333@email.com,Belo Horizonte,BA,2025-06-30
334,Cliente_334,Sobrenome_334,cliente334@email.com,Belo Horizonte,RS,2024-09-13
335,Cliente_335,Sobrenome_335,cliente335@email.com,Porto Alegre,SP,2025-08-22
336,Cliente_336,Sobrenome_336,cliente336@email.com,Salvador,RJ,2024-09-07
337,Cliente_337,Sobrenome_337,cliente337@email.com,Rio de Janeiro,MG,2024-11-27
338,Cliente_338,Sobrenome_338,cliente338@email.com,São Paulo,BA,2025-02-09
339,Cliente_339,Sobrenome_339,cliente339@email.com,São Paulo,RJ,2025-07-09
340,Cliente_340,Sobrenome_340,cliente340@email.com,Porto Alegre,SP,2024-10-09
341,Cliente_341,Sobrenome_341,cliente341@email.com,Rio de Janeiro,RS,2025-04-09
342,Cliente_342,Sobrenome_342,cliente342@email.com,Salvador,MG,2025-02-05
343,Cliente_343,Sobrenome_343,cliente343@email.com,Porto Alegre,RS,2025-05-04
344,Cliente_344,Sobrenome_344,cliente344@email.com,Porto Alegre,BA,2025-06-23
345,Cliente_345,Sobrenome_345,cliente345@email.com,Porto Alegre,RJ,2024-11-03
346,Cliente_346,Sobrenome_346,cliente346@email.com,Salvador,RJ,2025-08-01
347,Cliente_347,Sobrenome_347,cliente347@email.com,Belo Horizonte,RS,2025-03-15
348,Cliente_348,Sobrenome_348,cliente348@email.com,Salvador,MG,2025-09-04
349,Cliente_349,Sobrenome_349,cliente349@email.com,Belo Horizonte,MG,2024-11-09
350,Cliente_350,Sobrenome_350,cliente350@email.com,Salvador,RS,2025-06-21
351,Cliente_351,Sobrenome_351,cliente351@email.com,Porto Alegre,BA,2025-01-01
352,Cliente_352,Sobrenome_352,cliente352@email.com,Belo Horizonte,MG,2024-11-27
353,Cliente_353,Sobrenome_353,cliente353@email.com,Salvador,RS,2025-01-15
354,Cliente_354,Sobrenome_354,cliente354@email.com,Belo Horizonte,RJ,2024-09-13
355,Cliente_355,Sobrenome_355,cliente355@email.com,Rio de Janeiro,BA,2025-02-21
356,Cliente_356,Sobrenome_356,cliente356@email.com,Rio de Janeiro,RS,2025-08-14
357,Cliente_357,Sobrenome_357,cliente357@email.com,Belo Horizonte,RS,2024-09-09
358,Cliente_358,Sobrenome_358,cliente358@email.com,Porto Alegre,RS,2024-10-01
359,Cliente_359,Sobrenome_359,cliente359@email.com,Rio de Janeiro,RS,2025-08-18
360,Cliente_360,Sobrenome_360,cliente360@email.com,Rio de Janeiro,BA,2024-11-07
361,Cliente_361,Sobrenome_361,cliente361@email.com,Belo Horizonte,SP,2025-01-23
362,Cliente_362,Sobrenome_362,cliente362@email.com,São Paulo,BA,2025-01-15
363,Cliente_363,Sobrenome_363,cliente363@email.com,São Paulo,RJ,2025-02-08
364,Cliente_364,Sobrenome_364,cliente364@email.com,Rio de Janeiro,SP,2025-01-08
365,Cliente_365,Sobrenome_365,cliente365@email.com,Belo Horizonte,MG,2024-10-21
366,Cliente_366,Sobrenome_366,cliente366@email.com,Porto Alegre,SP,2025-03-21
367,Cliente_367,Sobrenome_367,cliente367@email.com,Salvador,RS,2025-03-27
368,Cliente_368,Sobrenome_368,cliente368@email.com,Porto Alegre,BA,2025-08-18
369,Cliente_369,Sobrenome_369,cliente369@email.com,Salvador,SP,2025-05-08
370,Cliente_370,Sobrenome_370,cliente370@email.com,Belo Horizonte,RJ,2025-07-21
371,Cliente_371,Sobrenome_371,cliente371@email.com,Porto Alegre,SP,2024-10-16
372,Cliente_372,Sobrenome_372,cliente372@email.com,São Paulo,RS,2025-06-12
373,Cliente_373,Sobrenome_373,cliente373@email.com,Belo Horizonte,SP,2025-08-13
374,Cliente_374,Sobrenome_374,cliente374@email.com,Belo Horizonte,SP,2025-04-08
375,Cliente_375,Sobrenome_375,cliente375@email.com,Belo Horizonte,MG,2025-01-28
376,Cliente_376,Sobrenome_376,cliente376@email.com,Rio de Janeiro,RJ,2024-12-08
377,Cliente_377,Sobrenome_377,cliente377@email.com,Porto Alegre,BA,2024-09-21
378,Cliente_378,Sobrenome_378,cliente378@email.com,Rio de Janeiro,RJ,2025-06-08
379,Cliente_379,Sobrenome_379,cliente379@email.com,São Paulo,BA,2025-02-22
380,Cliente_380,Sobrenome_380,cliente380@email.com,Salvador,RJ,2024-12-25
381,Cliente_381,Sobrenome_381,cliente381@email.com,Salvador,RJ,2025-05-10
382,Cliente_382,Sobrenome_382,cliente382@email.com,Porto Alegre,MG,2025-01-13
383,Cliente_383,Sobrenome_383,cliente383@email.com,Belo Horizonte,SP,2025-01-10
384,Cliente_384,Sobrenome_384,cliente384@email.com,Belo Horizonte,BA,2025-06-17
385,Cliente_385,Sobrenome_385,cliente385@email.com,São Paulo,RS,2025-03-13
386,Cliente_386,Sobrenome_386,cliente386@email.com,Salvador,MG,2024-10-13
387,Cliente_387,Sobrenome_387,cliente387@email.com,Porto Alegre,MG,2025-01-15
388,Cliente_388,Sobrenome_388,cliente388@email.com,Belo Horizonte,RJ,2025-02-21
389,Cliente_389,Sobrenome_389,cliente389@email.com,Porto Alegre,SP,2025-05-07
390,Cliente_390,Sobrenome_390,cliente390@email.com,Porto Alegre,BA,2025-03-06
391,Cliente_391,Sobrenome_391,cliente391@email.com,Salvador,MG,2024-09-12
392,Cliente_392,Sobrenome_392,cliente392@email.com,Belo Horizonte,SP,2024-10-03
393,Cliente_393,Sobrenome_393,cliente393@email.com,Porto Alegre,MG,2025-09-01
394,Cliente_394,Sobrenome_394,cliente394@email.com,Salvador,SP,2024-10-30
395,Cliente_395,Sobrenome_395,cliente395@email.com,Porto Alegre,MG,2025-05-11
396,Cliente_396,Sobrenome_396,cliente396@email.com,Salvador,MG,2025-05-16
397,Cliente_397,Sobrenome_397,cliente397@email.com,Rio de Janeiro,BA,2025-04-30
398,Cliente_398,Sobrenome_398,cliente398@email.com,Rio de Janeiro,SP,2024-10-19
399,Cliente_399,Sobrenome_399,cliente399@email.com,São Paulo,MG,2025-01-23
400,Cliente_400,Sobrenome_400,cliente400@email.com,São Paulo,BA,2025-03-03
401,Cliente_401,Sobrenome_401,cliente401@email.com,Rio de Janeiro,SP,2025-04-07
402,Cliente_402,Sobrenome_402,cliente402@email.com,Belo Horizonte,RS,2025-06-08
403,Cliente_403,Sobrenome_403,cliente403@email.com,Rio de Janeiro,RJ,2024-12-03
404,Cliente_404,Sobrenome_404,cliente404@email.com,Belo Horizonte,BA,2024-12-23
405,Cliente_405,Sobrenome_405,cliente405@email.com,Belo Horizonte,RJ,2025-04-27
406,Cliente_406,Sobrenome_406,cliente406@email.com,Porto Alegre,MG,2025-03-16
407,Cliente_407,Sobrenome_407,cliente407@email.com,São Paulo,RS,2025-07-29
408,Cliente_408,Sobrenome_408,cliente408@email.com,Rio de Janeiro,RJ,2024-09-24
409,Cliente_409,Sobrenome_409,cliente409@email.com,Porto Alegre,BA,2025-03-02
410,Cliente_410,Sobrenome_410,cliente410@email.com,São Paulo,RS,2025-08-29
411,Cliente_411,Sobrenome_411,cliente411@email.com,Belo Horizonte,BA,2025-07-04
412,Cliente_412,Sobrenome_412,cliente412@email.com,Porto Alegre,MG,2024-09-26
413,Cliente_413,Sobrenome_413,cliente413@email.com,Belo Horizonte,BA,2025-02-22
414,Cliente_414,Sobrenome_414,cliente414@email.com,Belo Horizonte,SP,2024-09-25
415,Cliente_415,Sobrenome_415,cliente415@email.com,Rio de Janeiro,RS,2025-08-24
416,Cliente_416,Sobrenome_416,cliente416@email.com,Salvador,BA,2025-03-22
417,Cliente_417,Sobrenome_417,cliente417@email.com,Salvador,RJ,2024-10-09
418,Cliente_418,Sobrenome_418,cliente418@email.com,São Paulo,RS,2024-09-12
419,Cliente_419,Sobrenome_419,cliente419@email.com,Belo Horizonte,RS,2025-07-08
420,Cliente_420,Sobrenome_420,cliente420@email.com,Rio de Janeiro,SP,2025-08-17
421,Cliente_421,Sobrenome_421,cliente421@email.com,Belo Horizonte,RS,2025-07-08
422,Cliente_422,Sobrenome_422,cliente422@email.com,São Paulo,RJ,2024-12-04
423,Cliente_423,Sobrenome_423,cliente423@email.com,Rio de Janeiro,RS,2025-01-16
424,Cliente_424,Sobrenome_424,cliente424@email.com,Belo Horizonte,BA,2025-02-03
425,Cliente_425,Sobrenome_425,cliente425@email.com,Salvador,RJ,2025-02-05
426,Cliente_426,Sobrenome_426,cliente426@email.com,São Paulo,RS,2024-10-25
427,Cliente_427,Sobrenome_427,cliente427@email.com,Porto Alegre,MG,2025-08-20
428,Cliente_428,Sobrenome_428,cliente428@email.com,Belo Horizonte,RJ,2025-01-21
429,Cliente_429,Sobrenome_429,cliente429@email.com,Porto Alegre,RJ,2025-03-04
430,Cliente_430,Sobrenome_430,cliente430@email.com,São Paulo,MG,2024-12-01
431,Cliente_431,Sobrenome_431,cliente431@email.com,Belo Horizonte,SP,2025-02-14
432,Cliente_432,Sobrenome_432,cliente432@email.com,Belo Horizonte,RJ,2025-07-05
433,Cliente_433,Sobrenome_433,cliente433@email.com,Porto Alegre,SP,2024-10-01
434,Cliente_434,Sobrenome_434,cliente434@email.com,Rio de Janeiro,BA,2025-08-26
435,Cliente_435,Sobrenome_435,cliente435@email.com,São Paulo,MG,2025-05-04
436,Cliente_436,Sobrenome_436,cliente436@email.com,Rio de Janeiro,BA,2025-05-23
437,Cliente_437,Sobrenome_437,cliente437@email.com,São Paulo,BA,2025-05-22
438,Cliente_438,Sobrenome_438,cliente438@email.com,Salvador,RJ,2025-05-09
439,Cliente_439,Sobrenome_439,cliente439@email.com,Belo Horizonte,RJ,2024-11-04
440,Cliente_440,Sobrenome_440,cliente440@email.com,São Paulo,MG,2025-06-23
441,Cliente_441,Sobrenome_441,cliente441@email.com,Rio de Janeiro,BA,2025-04-30
442,Cliente_442,Sobrenome_442,cliente442@email.com,Rio de Janeiro,SP,2024-10-02
443,Cliente_443,Sobrenome_443,cliente443@email.com,São Paulo,RJ,2025-08-29
444,Cliente_444,Sobrenome_444,cliente444@email.com,Belo Horizonte,RJ,2024-11-08
445,Cliente_445,Sobrenome_445,cliente445@email.com,Belo Horizonte,SP,2025-06-08
446,Cliente_446,Sobrenome_446,cliente446@email.com,Belo Horizonte,SP,2025-07-03
447,Cliente_447,Sobrenome_447,cliente447@email.com,Porto Alegre,BA,2025-07-09
448,Cliente_448,Sobrenome_448,cliente448@email.com,São Paulo,RS,2025-01-19
449,Cliente_449,Sobrenome_449,cliente449@email.com,Belo Horizonte,BA,2024-11-06
450,Cliente_450,Sobrenome_450,cliente450@email.com,São Paulo,RS,2024-12-22
451,Cliente_451,Sobrenome_451,cliente451@email.com,Rio de Janeiro,BA,2025-08-14
452,Cliente_452,Sobrenome_452,cliente452@email.com,Salvador,MG,2025-01-14
453,Cliente_453,Sobrenome_453,cliente453@email.com,São Paulo,SP,2025-01-03
454,Cliente_454,Sobrenome_454,cliente454@email.com,Porto Alegre,RS,2024-09-19
455,Cliente_455,Sobrenome_455,cliente455@email.com,São Paulo,RS,2024-09-06
456,Cliente_456,Sobrenome_456,cliente456@email.com,Porto Alegre,SP,2025-07-26
457,Cliente_457,Sobrenome_457,cliente457@email.com,Belo Horizonte,BA,2025-06-22
458,Cliente_458,Sobrenome_458,cliente458@email.com,São Paulo,RJ,2025-04-18
459,Cliente_459,Sobrenome_459,cliente459@email.com,Salvador,BA,2024-11-29
460,Cliente_460,Sobrenome_460,cliente460@email.com,Belo Horizonte,RS,2024-11-04
461,Cliente_461,Sobrenome_461,cliente461@email.com,Salvador,MG,2025-01-16
462,Cliente_462,Sobrenome_462,cliente462@email.com,Salvador,BA,2025-01-28
463,Cliente_463,Sobrenome_463,cliente463@email.com,São Paulo,SP,2024-10-05
464,Cliente_464,Sobrenome_464,cliente464@email.com,Salvador,RJ,2025-01-28
465,Cliente_465,Sobrenome_465,cliente465@email.com,Porto Alegre,RJ,2025-02-06
466,Cliente_466,Sobrenome_466,cliente466@email.com,Belo Horizonte,RS,2025-02-13
467,Cliente_467,Sobrenome_467,cliente467@email.com,Porto Alegre,SP,2025-03-29
468,Cliente_468,Sobrenome_468,cliente468@email.com,Porto Alegre,MG,2024-09-30
469,Cliente_469,Sobrenome_469,cliente469@email.com,Belo Horizonte,MG,2025-06-19
470,Cliente_470,Sobrenome_470,cliente470@email.com,Porto Alegre,SP,2025-07-21
471,Cliente_471,Sobrenome_471,cliente471@email.com,São Paulo,SP,2025-01-27
472,Cliente_472,Sobrenome_472,cliente472@email.com,São Paulo,MG,2025-07-01
473,Cliente_473,Sobrenome_473,cliente473@email.com,Salvador,SP,2024-11-09
474,Cliente_474,Sobrenome_474,cliente474@email.com,Salvador,BA,2025-03-21
475,Cliente_475,Sobrenome_475,cliente475@email.com,São Paulo,RS,2025-03-08
476,Cliente_476,Sobrenome_476,cliente476@email.com,Porto Alegre,SP,2025-04-11
477,Cliente_477,Sobrenome_477,cliente477@email.com,Salvador,MG,2025-03-09
478,Cliente_478,Sobrenome_478,cliente478@email.com,São Paulo,BA,2024-12-20
479,Cliente_479,Sobrenome_479,cliente479@email.com,Rio de Janeiro,RJ,2024-10-04
480,Cliente_480,Sobrenome_480,cliente480@email.com,Porto Alegre,RJ,2025-07-12
481,Cliente_481,Sobrenome_481,cliente481@email.com,Belo Horizonte,BA,2025-03-01
482,Cliente_482,Sobrenome_482,cliente482@email.com,São Paulo,MG,2024-11-16
483,Cliente_483,Sobrenome_483,cliente483@email.com,Rio de Janeiro,RS,2024-11-22
484,Cliente_484,Sobrenome_484,cliente484@email.com,Salvador,BA,2024-09-25
485,Cliente_485,Sobrenome_485,cliente485@email.com,Salvador,SP,2024-10-29
486,Cliente_486,Sobrenome_486,cliente486@email.com,Belo Horizonte,SP,2025-06-05
487,Cliente_487,Sobrenome_487,cliente487@email.com,Belo Horizonte,MG,2025-03-16
488,Cliente_488,Sobrenome_488,cliente488@email.com,Belo Horizonte,SP,2025-06-05
489,Cliente_489,Sobrenome_489,cliente489@email.com,Rio de Janeiro,BA,2024-10-04
490,Cliente_490,Sobrenome_490,cliente490@email.com,Porto Alegre,SP,2025-06-25
491,Cliente_491,Sobrenome_491,cliente491@email.com,São Paulo,SP,2024-12-08
492,Cliente_492,Sobrenome_492,cliente492@email.com,Rio de Janeiro,RS,2025-02-03
493,Cliente_493,Sobrenome_493,cliente493@email.com,Porto Alegre,MG,2025-06-17
494,Cliente_494,Sobrenome_494,cliente494@email.com,Belo Horizonte,MG,2025-03-23
495,Cliente_495,Sobrenome_495,cliente495@email.com,Salvador,BA,2025-07-24
496,Cliente_496,Sobrenome_496,cliente496@email.com,São Paulo,RJ,2025-06-17
497,Cliente_497,Sobrenome_497,cliente497@email.com,Salvador,SP,2024-09-25
498,Cliente_498,Sobrenome_498,cliente498@email.com,São Paulo,MG,2025-01-22
499,Cliente_499,Sobrenome_499,cliente499@email.com,Porto Alegre,RS,2024-10-30
500,Cliente_500,Sobrenome_500,cliente500@email.com,Porto Alegre,RS,2025-04-19
501,Cliente_501,Sobrenome_501,cliente501@email.com,Rio de Janeiro,BA,2025-07-09
502,Cliente_502,Sobrenome_502,cliente502@email.com,Belo Horizonte,RS,2025-07-11
503,Cliente_503,Sobrenome_503,cliente503@email.com,Belo Horizonte,BA,2024-12-30
504,Cliente_504,Sobrenome_504,cliente504@email.com,Salvador,MG,2025-08-13
505,Cliente_505,Sobrenome_505,cliente505@email.com,Rio de Janeiro,RS,2024-11-03
506,Cliente_506,Sobrenome_506,cliente506@email.com,São Paulo,SP,2025-05-24
507,Cliente_507,Sobrenome_507,cliente507@email.com,Belo Horizonte,RJ,2025-06-27
508,Cliente_508,Sobrenome_508,cliente508@email.com,Belo Horizonte,MG,2025-03-22
509,Cliente_509,Sobrenome_509,cliente509@email.com,São Paulo,SP,2024-12-25
510,Cliente_510,Sobrenome_510,cliente510@email.com,Porto Alegre,RJ,2025-07-01
511,Cliente_511,Sobrenome_511,cliente511@email.com,Porto Alegre,BA,2024-09-10
512,Cliente_512,Sobrenome_512,cliente512@email.com,Rio de Janeiro,BA,2024-11-23
513,Cliente_513,Sobrenome_513,cliente513@email.com,Belo Horizonte,SP,2025-02-14
514,Cliente_514,Sobrenome_514,cliente514@email.com,São Paulo,RS,2025-08-27
515,Cliente_515,Sobrenome_515,cliente515@email.com,Porto Alegre,SP,2025-03-29
516,Cliente_516,Sobrenome_516,cliente516@email.com,Salvador,RS,2024-11-16
517,Cliente_517,Sobrenome_517,cliente517@email.com,Porto Alegre,RS,2025-04-10
518,Cliente_518,Sobrenome_518,cliente518@email.com,São Paulo,RS,2025-08-26
519,Cliente_519,Sobrenome_519,cliente519@email.com,Belo Horizonte,RJ,2024-10-24
520,Cliente_520,Sobrenome_520,cliente520@email.com,Porto Alegre,MG,2025-07-22
521,Cliente_521,Sobrenome_521,cliente521@email.com,Porto Alegre,SP,2025-05-04
522,Cliente_522,Sobrenome_522,cliente522@email.com,Porto Alegre,BA,2025-02-12
523,Cliente_523,Sobrenome_523,cliente523@email.com,Salvador,SP,2025-02-15
524,Cliente_524,Sobrenome_524,cliente524@email.com,Belo Horizonte,MG,2025-05-15
525,Cliente_525,Sobrenome_525,cliente525@email.com,Belo Horizonte,RJ,2025-07-28
526,Cliente_526,Sobrenome_526,cliente526@email.com,Salvador,SP,2024-12-08
527,Cliente_527,Sobrenome_527,cliente527@email.com,Salvador,RJ,2025-03-11
528,Cliente_528,Sobrenome_528,cliente528@email.com,Belo Horizonte,RJ,2025-05-08
529,Cliente_529,Sobrenome_529,cliente529@email.com,São Paulo,RJ,2025-04-27
530,Cliente_530,Sobrenome_530,cliente530@email.com,Rio de Janeiro,RJ,2024-11-01
531,Cliente_531,Sobrenome_531,cliente531@email.com,Rio de Janeiro,SP,2025-06-07
532,Cliente_532,Sobrenome_532,cliente532@email.com,Porto Alegre,RS,2024-11-21
533,Cliente_533,Sobrenome_533,cliente533@email.com,Salvador,RS,2024-09-22
534,Cliente_534,Sobrenome_534,cliente534@email.com,Salvador,BA,2025-03-24
535,Cliente_535,Sobrenome_535,cliente535@email.com,Belo Horizonte,RJ,2025-01-23
536,Cliente_536,Sobrenome_536,cliente536@email.com,São Paulo,RS,2025-01-22
537,Cliente_537,Sobrenome_537,cliente537@email.com,Belo Horizonte,MG,2024-11-07
538,Cliente_538,Sobrenome_538,cliente538@email.com,São Paulo,MG,2024-12-20
539,Cliente_539,Sobrenome_539,cliente539@email.com,São Paulo,MG,2025-01-12
540,Cliente_540,Sobrenome_540,cliente540@email.com,Porto Alegre,SP,2025-08-07
541,Cliente_541,Sobrenome_541,cliente541@email.com,Belo Horizonte,MG,2025-07-28
542,Cliente_542,Sobrenome_542,cliente542@email.com,São Paulo,BA,2024-11-05
543,Cliente_543,Sobrenome_543,cliente543@email.com,Salvador,RS,2025-01-12
544,Cliente_544,Sobrenome_544,cliente544@email.com,Salvador,BA,2025-08-15
545,Cliente_545,Sobrenome_545,cliente545@email.com,Porto Alegre,BA,2024-10-07
546,Cliente_546,Sobrenome_546,cliente546@email.com,Rio de Janeiro,MG,2024-10-31
547,Cliente_547,Sobrenome_547,cliente547@email.com,Porto Alegre,BA,2025-06-20
548,Cliente_548,Sobrenome_548,cliente548@email.com,São Paulo,RS,2025-07-15
549,Cliente_549,Sobrenome_549,cliente549@email.com,Belo Horizonte,SP,2024-12-21
550,Cliente_550,Sobrenome_550,cliente550@email.com,Rio de Janeiro,SP,2025-05-02
551,Cliente_551,Sobrenome_551,cliente551@email.com,Porto Alegre,RS,2024-12-11
552,Cliente_552,Sobrenome_552,cliente552@email.com,Salvador,BA,2025-06-16
553,Cliente_553,Sobrenome_553,cliente553@email.com,Belo Horizonte,MG,2025-04-14
554,Cliente_554,Sobrenome_554,cliente554@email.com,Porto Alegre,RS,2025-03-16
555,Cliente_555,Sobrenome_555,cliente555@email.com,Salvador,SP,2024-10-17
556,Cliente_556,Sobrenome_556,cliente556@email.com,Belo Horizonte,SP,2025-03-21
557,Cliente_557,Sobrenome_557,cliente557@email.com,São Paulo,BA,2024-09-23
558,Cliente_558,Sobrenome_558,cliente558@email.com,Porto Alegre,MG,2025-04-29
559,Cliente_559,Sobrenome_559,cliente559@email.com,Salvador,RJ,2025-03-19
560,Cliente_560,Sobrenome_560,cliente560@email.com,São Paulo,BA,2024-10-01
561,Cliente_561,Sobrenome_561,cliente561@email.com,Rio de Janeiro,MG,2025-03-31
562,Cliente_562,Sobrenome_562,cliente562@email.com,Porto Alegre,RJ,2024-11-05
563,Cliente_563,Sobrenome_563,cliente563@email.com,São Paulo,MG,2024-11-23
564,Cliente_564,Sobrenome_564,cliente564@email.com,Porto Alegre,MG,2025-07-02
565,Cliente_565,Sobrenome_565,cliente565@email.com,Salvador,SP,2024-10-10
566,Cliente_566,Sobrenome_566,cliente566@email.com,Porto Alegre,BA,2025-03-04
567,Cliente_567,Sobrenome_567,cliente567@email.com,São Paulo,MG,2025-03-31
568,Cliente_568,Sobrenome_568,cliente568@email.com,Rio de Janeiro,RJ,2025-03-15
569,Cliente_569,Sobrenome_569,cliente569@email.com,Porto Alegre,RJ,2025-05-13
570,Cliente_570,Sobrenome_570,cliente570@email.com,Rio de Janeiro,RJ,2025-07-28
571,Cliente_571,Sobrenome_571,cliente571@email.com,Belo Horizonte,SP,2024-12-20
572,Cliente_572,Sobrenome_572,cliente572@email.com,Salvador,BA,2025-08-17
573,Cliente_573,Sobrenome_573,cliente573@email.com,Belo Horizonte,BA,2025-06-30
574,Cliente_574,Sobrenome_574,cliente574@email.com,Salvador,RS,2025-06-19
575,Cliente_575,Sobrenome_575,cliente575@email.com,Rio de Janeiro,RJ,2024-09-16
576,Cliente_576,Sobrenome_576,cliente576@email.com,Salvador,RJ,2025-01-24
577,Cliente_577,Sobrenome_577,cliente577@email.com,São Paulo,RS,2025-03-03
578,Cliente_578,Sobrenome_578,cliente578@email.com,Rio de Janeiro,RS,2024-10-28
579,Cliente_579,Sobrenome_579,cliente579@email.com,Belo Horizonte,RS,2025-05-09
580,Cliente_580,Sobrenome_580,cliente580@email.com,Salvador,RJ,2025-03-31
581,Cliente_581,Sobrenome_581,cliente581@email.com,Porto Alegre,RJ,2025-03-01
582,Cliente_582,Sobrenome_582,cliente582@email.com,Salvador,RS,2025-01-12
583,Cliente_583,Sobrenome_583,cliente583@email.com,Belo Horizonte,RS,2024-12-22
584,Cliente_584,Sobrenome_584,cliente584@email.com,Salvador,RS,2025-06-15
585,Cliente_585,Sobrenome_585,cliente585@email.com,Rio de Janeiro,BA,2025-06-27
586,Cliente_586,Sobrenome_586,cliente586@email.com,Belo Horizonte,SP,2024-10-12
587,Cliente_587,Sobrenome_587,cliente587@email.com,Porto Alegre,MG,2024-11-26
588,Cliente_588,Sobrenome_588,cliente588@email.com,São Paulo,BA,2025-07-04
589,Cliente_589,Sobrenome_589,cliente589@email.com,Belo Horizonte,SP,2025-06-15
590,Cliente_590,Sobrenome_590,cliente590@email.com,Belo Horizonte,RS,2024-12-17
591,Cliente_591,Sobrenome_591,cliente591@email.com,Rio de Janeiro,RS,2025-07-21
592,Cliente_592,Sobrenome_592,cliente592@email.com,Rio de Janeiro,RS,2025-03-11
593,Cliente_593,Sobrenome_593,cliente593@email.com,São Paulo,RS,2025-08-09
594,Cliente_594,Sobrenome_594,cliente594@email.com,Porto Alegre,BA,2025-02-26
595,Cliente_595,Sobrenome_595,cliente595@email.com,Rio de Janeiro,RS,2025-07-26
596,Cliente_596,Sobrenome_596,cliente596@email.com,Belo Horizonte,RJ,2025-08-22
597,Cliente_597,Sobrenome_597,cliente597@email.com,Belo Horizonte,SP,2024-10-08
598,Cliente_598,Sobrenome_598,cliente598@email.com,Belo Horizonte,RJ,2025-06-27
599,Cliente_599,Sobrenome_599,cliente599@email.com,São Paulo,MG,2025-01-07
600,Cliente_600,Sobrenome_600,cliente600@email.com,Rio de Janeiro,RS,2025-01-19
601,Cliente_601,Sobrenome_601,cliente601@email.com,Salvador,SP,2025-07-27
602,Cliente_602,Sobrenome_602,cliente602@email.com,São Paulo,MG,2025-05-18
603,Cliente_603,Sobrenome_603,cliente603@email.com,Rio de Janeiro,BA,2024-10-29
604,Cliente_604,Sobrenome_604,cliente604@email.com,Salvador,RS,2025-07-11
605,Cliente_605,Sobrenome_605,cliente605@email.com,Belo Horizonte,RJ,2025-04-04
606,Cliente_606,Sobrenome_606,cliente606@email.com,São Paulo,SP,2025-05-06
607,Cliente_607,Sobrenome_607,cliente607@email.com,Porto Alegre,BA,2025-01-14
608,Cliente_608,Sobrenome_608,cliente608@email.com,São Paulo,SP,2024-12-24
609,Cliente_609,Sobrenome_609,cliente609@email.com,Salvador,BA,2025-08-28
610,Cliente_610,Sobrenome_610,cliente610@email.com,Salvador,BA,2025-05-05
611,Cliente_611,Sobrenome_611,cliente611@email.com,Rio de Janeiro,MG,2025-01-29
612,Cliente_612,Sobrenome_612,cliente612@email.com,São Paulo,BA,2025-03-09
613,Cliente_613,Sobrenome_613,cliente613@email.com,Rio de Janeiro,BA,2025-02-04
614,Cliente_614,Sobrenome_614,cliente614@email.com,Rio de Janeiro,SP,2024-12-11
615,Cliente_615,Sobrenome_615,cliente615@email.com,Belo Horizonte,SP,2024-12-10
616,Cliente_616,Sobrenome_616,cliente616@email.com,Salvador,BA,2024-12-20
617,Cliente_617,Sobrenome_617,cliente617@email.com,Salvador,SP,2025-02-18
618,Cliente_618,Sobrenome_618,cliente618@email.com,Porto Alegre,SP,2024-10-15
619,Cliente_619,Sobrenome_619,cliente619@email.com,Porto Alegre,MG,2025-04-29
620,Cliente_620,Sobrenome_620,cliente620@email.com,São Paulo,MG,2025-08-02
621,Cliente_621,Sobrenome_621,cliente621@email.com,Belo Horizonte,RJ,2024-10-04
622,Cliente_622,Sobrenome_622,cliente622@email.com,São Paulo,BA,2025-03-19
